id,category
NEWS_01399,3
NEWS_01400,4
NEWS_01401,5
NEWS_01402,0
NEWS_01403,2
NEWS_01404,2
NEWS_01405,0
NEWS_01406,2
NEWS_01407,2
NEWS_01408,4
NEWS_01409,4
NEWS_01410,3
NEWS_01411,3
NEWS_01412,3
NEWS_01413,0
NEWS_01414,3
NEWS_01415,2
NEWS_01416,1
NEWS_01417,0
NEWS_01418,5
NEWS_01419,4
NEWS_01420,0
NEWS_01421,0
NEWS_01422,1
NEWS_01423,4
NEWS_01424,0
NEWS_01425,2
NEWS_01426,0
NEWS_01427,3
NEWS_01428,3
NEWS_01429,0
NEWS_01430,0
NEWS_01431,4
NEWS_01432,4
NEWS_01433,3
NEWS_01434,5
NEWS_01435,0
NEWS_01436,3
NEWS_01437,0
NEWS_01438,3
NEWS_01439,4
NEWS_01440,3
NEWS_01441,3
NEWS_01442,4
NEWS_01443,0
NEWS_01444,5
NEWS_01445,4
NEWS_01446,2
NEWS_01447,3
NEWS_01448,0
NEWS_01449,2
NEWS_01450,0
NEWS_01451,4
NEWS_01452,4
NEWS_01453,0
NEWS_01454,1
NEWS_01455,1
NEWS_01456,3
NEWS_01457,3
NEWS_01458,3
NEWS_01459,0
NEWS_01460,4
NEWS_01461,3
NEWS_01462,3
NEWS_01463,4
NEWS_01464,2
NEWS_01465,4
NEWS_01466,3
NEWS_01467,0
NEWS_01468,4
NEWS_01469,4
NEWS_01470,0
NEWS_01471,2
NEWS_01472,1
NEWS_01473,3
NEWS_01474,0
NEWS_01475,0
NEWS_01476,2
NEWS_01477,2
NEWS_01478,4
NEWS_01479,4
NEWS_01480,1
NEWS_01481,4
NEWS_01482,4
NEWS_01483,0
NEWS_01484,4
NEWS_01485,1
NEWS_01486,0
NEWS_01487,4
NEWS_01488,3
NEWS_01489,2
NEWS_01490,0
NEWS_01491,4
NEWS_01492,1
NEWS_01493,1
NEWS_01494,1
NEWS_01495,4
NEWS_01496,2
NEWS_01497,0
NEWS_01498,4
NEWS_01499,0
NEWS_01500,5
NEWS_01501,1
NEWS_01502,1
NEWS_01503,0
NEWS_01504,2
NEWS_01505,4
NEWS_01506,4
NEWS_01507,2
NEWS_01508,3
NEWS_01509,5
NEWS_01510,2
NEWS_01511,3
NEWS_01512,1
NEWS_01513,3
NEWS_01514,4
NEWS_01515,3
NEWS_01516,2
NEWS_01517,2
NEWS_01518,2
NEWS_01519,4
NEWS_01520,2
NEWS_01521,3
NEWS_01522,2
NEWS_01523,3
NEWS_01524,0
NEWS_01525,4
NEWS_01526,4
NEWS_01527,2
NEWS_01528,1
NEWS_01529,0
NEWS_01530,2
NEWS_01531,4
NEWS_01532,2
NEWS_01533,3
NEWS_01534,4
NEWS_01535,3
NEWS_01536,4
NEWS_01537,2
NEWS_01538,4
NEWS_01539,0
NEWS_01540,2
NEWS_01541,2
NEWS_01542,3
NEWS_01543,3
NEWS_01544,2
NEWS_01545,4
NEWS_01546,4
NEWS_01547,2
NEWS_01548,3
NEWS_01549,1
NEWS_01550,0
NEWS_01551,0
NEWS_01552,4
NEWS_01553,0
NEWS_01554,3
NEWS_01555,0
NEWS_01556,3
NEWS_01557,0
NEWS_01558,3
NEWS_01559,2
NEWS_01560,2
NEWS_01561,3
NEWS_01562,2
NEWS_01563,1
NEWS_01564,2
NEWS_01565,4
NEWS_01566,4
NEWS_01567,3
NEWS_01568,4
NEWS_01569,0
NEWS_01570,5
NEWS_01571,3
NEWS_01572,5
NEWS_01573,0
NEWS_01574,0
NEWS_01575,0
NEWS_01576,4
NEWS_01577,3
NEWS_01578,0
NEWS_01579,3
NEWS_01580,2
NEWS_01581,4
NEWS_01582,2
NEWS_01583,2
NEWS_01584,0
NEWS_01585,3
NEWS_01586,4
NEWS_01587,2
NEWS_01588,2
NEWS_01589,4
NEWS_01590,4
NEWS_01591,4
NEWS_01592,4
NEWS_01593,0
NEWS_01594,0
NEWS_01595,4
NEWS_01596,4
NEWS_01597,3
NEWS_01598,0
NEWS_01599,2
NEWS_01600,5
NEWS_01601,2
NEWS_01602,3
NEWS_01603,5
NEWS_01604,3
NEWS_01605,5
NEWS_01606,4
NEWS_01607,0
NEWS_01608,2
NEWS_01609,0
NEWS_01610,0
NEWS_01611,5
NEWS_01612,0
NEWS_01613,3
NEWS_01614,4
NEWS_01615,4
NEWS_01616,2
NEWS_01617,3
NEWS_01618,3
NEWS_01619,2
NEWS_01620,4
NEWS_01621,0
NEWS_01622,4
NEWS_01623,0
NEWS_01624,1
NEWS_01625,2
NEWS_01626,1
NEWS_01627,1
NEWS_01628,4
NEWS_01629,4
NEWS_01630,3
NEWS_01631,3
NEWS_01632,4
NEWS_01633,3
NEWS_01634,2
NEWS_01635,2
NEWS_01636,0
NEWS_01637,3
NEWS_01638,3
NEWS_01639,3
NEWS_01640,0
NEWS_01641,5
NEWS_01642,0
NEWS_01643,4
NEWS_01644,4
NEWS_01645,4
NEWS_01646,4
NEWS_01647,2
NEWS_01648,0
NEWS_01649,0
NEWS_01650,3
NEWS_01651,2
NEWS_01652,4
NEWS_01653,0
NEWS_01654,2
NEWS_01655,2
NEWS_01656,3
NEWS_01657,5
NEWS_01658,0
NEWS_01659,4
NEWS_01660,3
NEWS_01661,4
NEWS_01662,1
NEWS_01663,3
NEWS_01664,0
NEWS_01665,4
NEWS_01666,1
NEWS_01667,4
NEWS_01668,0
NEWS_01669,0
NEWS_01670,2
NEWS_01671,4
NEWS_01672,0
NEWS_01673,2
NEWS_01674,2
NEWS_01675,4
NEWS_01676,3
NEWS_01677,5
NEWS_01678,0
NEWS_01679,4
NEWS_01680,0
NEWS_01681,4
NEWS_01682,0
NEWS_01683,3
NEWS_01684,3
NEWS_01685,0
NEWS_01686,1
NEWS_01687,0
NEWS_01688,4
NEWS_01689,2
NEWS_01690,2
NEWS_01691,3
NEWS_01692,1
NEWS_01693,5
NEWS_01694,0
NEWS_01695,0
NEWS_01696,2
NEWS_01697,3
NEWS_01698,4
NEWS_01699,1
NEWS_01700,1
NEWS_01701,3
NEWS_01702,3
NEWS_01703,5
NEWS_01704,1
NEWS_01705,4
NEWS_01706,0
NEWS_01707,1
NEWS_01708,2
NEWS_01709,1
NEWS_01710,0
NEWS_01711,3
NEWS_01712,5
NEWS_01713,4
NEWS_01714,3
NEWS_01715,0
NEWS_01716,2
NEWS_01717,3
NEWS_01718,3
NEWS_01719,3
NEWS_01720,5
NEWS_01721,0
NEWS_01722,1
NEWS_01723,1
NEWS_01724,0
NEWS_01725,3
NEWS_01726,3
NEWS_01727,3
NEWS_01728,0
NEWS_01729,4
NEWS_01730,3
NEWS_01731,3
NEWS_01732,3
NEWS_01733,4
NEWS_01734,2
NEWS_01735,3
NEWS_01736,4
NEWS_01737,3
NEWS_01738,4
NEWS_01739,3
NEWS_01740,0
NEWS_01741,2
NEWS_01742,2
NEWS_01743,2
NEWS_01744,0
NEWS_01745,4
NEWS_01746,3
NEWS_01747,0
NEWS_01748,0
NEWS_01749,4
NEWS_01750,0
NEWS_01751,0
NEWS_01752,2
NEWS_01753,0
NEWS_01754,4
NEWS_01755,3
NEWS_01756,4
NEWS_01757,1
NEWS_01758,4
NEWS_01759,0
NEWS_01760,2
NEWS_01761,1
NEWS_01762,0
NEWS_01763,0
NEWS_01764,1
NEWS_01765,1
NEWS_01766,1
NEWS_01767,0
NEWS_01768,2
NEWS_01769,4
NEWS_01770,0
NEWS_01771,3
NEWS_01772,3
NEWS_01773,5
NEWS_01774,2
NEWS_01775,1
NEWS_01776,0
NEWS_01777,5
NEWS_01778,4
NEWS_01779,4
NEWS_01780,4
NEWS_01781,2
NEWS_01782,0
NEWS_01783,0
NEWS_01784,5
NEWS_01785,3
NEWS_01786,2
NEWS_01787,1
NEWS_01788,1
NEWS_01789,2
NEWS_01790,4
NEWS_01791,4
NEWS_01792,0
NEWS_01793,2
NEWS_01794,4
NEWS_01795,4
NEWS_01796,4
NEWS_01797,0
NEWS_01798,4
NEWS_01799,4
NEWS_01800,3
NEWS_01801,4
NEWS_01802,2
NEWS_01803,1
NEWS_01804,2
NEWS_01805,0
NEWS_01806,3
NEWS_01807,0
NEWS_01808,0
NEWS_01809,3
NEWS_01810,4
NEWS_01811,4
NEWS_01812,0
NEWS_01813,0
NEWS_01814,2
NEWS_01815,4
NEWS_01816,1
NEWS_01817,4
NEWS_01818,3
NEWS_01819,4
NEWS_01820,3
NEWS_01821,4
NEWS_01822,3
NEWS_01823,3
NEWS_01824,4
NEWS_01825,2
NEWS_01826,1
NEWS_01827,1
NEWS_01828,3
NEWS_01829,4
NEWS_01830,3
NEWS_01831,4
NEWS_01832,0
NEWS_01833,4
NEWS_01834,4
NEWS_01835,4
NEWS_01836,3
NEWS_01837,0
NEWS_01838,4
NEWS_01839,4
NEWS_01840,4
NEWS_01841,1
NEWS_01842,0
NEWS_01843,2
NEWS_01844,3
NEWS_01845,4
NEWS_01846,2
NEWS_01847,4
NEWS_01848,0
NEWS_01849,2
NEWS_01850,2
NEWS_01851,5
NEWS_01852,4
NEWS_01853,0
NEWS_01854,4
NEWS_01855,0
NEWS_01856,4
NEWS_01857,0
NEWS_01858,2
NEWS_01859,0
NEWS_01860,0
NEWS_01861,1
NEWS_01862,1
NEWS_01863,4
NEWS_01864,1
NEWS_01865,3
NEWS_01866,0
NEWS_01867,1
NEWS_01868,3
NEWS_01869,2
NEWS_01870,0
NEWS_01871,1
NEWS_01872,0
NEWS_01873,4
NEWS_01874,1
NEWS_01875,2
NEWS_01876,0
NEWS_01877,0
NEWS_01878,0
NEWS_01879,1
NEWS_01880,0
NEWS_01881,4
NEWS_01882,2
NEWS_01883,3
NEWS_01884,0
NEWS_01885,2
NEWS_01886,4
NEWS_01887,0
NEWS_01888,4
NEWS_01889,4
NEWS_01890,5
NEWS_01891,4
NEWS_01892,5
NEWS_01893,3
NEWS_01894,2
NEWS_01895,2
NEWS_01896,0
NEWS_01897,4
NEWS_01898,3
NEWS_01899,5
NEWS_01900,3
NEWS_01901,3
NEWS_01902,1
NEWS_01903,2
NEWS_01904,4
NEWS_01905,3
NEWS_01906,1
NEWS_01907,0
NEWS_01908,0
NEWS_01909,0
NEWS_01910,3
NEWS_01911,0
NEWS_01912,2
NEWS_01913,0
NEWS_01914,3
NEWS_01915,0
NEWS_01916,5
NEWS_01917,0
NEWS_01918,4
NEWS_01919,2
NEWS_01920,3
NEWS_01921,0
NEWS_01922,2
NEWS_01923,0
NEWS_01924,2
NEWS_01925,3
NEWS_01926,4
NEWS_01927,0
NEWS_01928,2
NEWS_01929,4
NEWS_01930,5
NEWS_01931,0
NEWS_01932,1
NEWS_01933,4
NEWS_01934,3
NEWS_01935,2
NEWS_01936,0
NEWS_01937,0
NEWS_01938,0
NEWS_01939,5
NEWS_01940,2
NEWS_01941,4
NEWS_01942,2
NEWS_01943,3
NEWS_01944,5
NEWS_01945,0
NEWS_01946,2
NEWS_01947,0
NEWS_01948,2
NEWS_01949,4
NEWS_01950,3
NEWS_01951,5
NEWS_01952,3
NEWS_01953,0
NEWS_01954,4
NEWS_01955,0
NEWS_01956,0
NEWS_01957,0
NEWS_01958,3
NEWS_01959,0
NEWS_01960,4
NEWS_01961,4
NEWS_01962,2
NEWS_01963,1
NEWS_01964,0
NEWS_01965,0
NEWS_01966,2
NEWS_01967,3
NEWS_01968,2
NEWS_01969,1
NEWS_01970,1
NEWS_01971,2
NEWS_01972,3
NEWS_01973,2
NEWS_01974,1
NEWS_01975,2
NEWS_01976,2
NEWS_01977,1
NEWS_01978,2
NEWS_01979,2
NEWS_01980,0
NEWS_01981,1
NEWS_01982,0
NEWS_01983,2
NEWS_01984,0
NEWS_01985,0
NEWS_01986,4
NEWS_01987,1
NEWS_01988,2
NEWS_01989,5
NEWS_01990,0
NEWS_01991,0
NEWS_01992,3
NEWS_01993,0
NEWS_01994,1
NEWS_01995,0
NEWS_01996,2
NEWS_01997,4
NEWS_01998,2
NEWS_01999,2
NEWS_02000,0
NEWS_02001,3
NEWS_02002,0
NEWS_02003,3
NEWS_02004,0
NEWS_02005,3
NEWS_02006,0
NEWS_02007,0
NEWS_02008,0
NEWS_02009,4
NEWS_02010,4
NEWS_02011,1
NEWS_02012,3
NEWS_02013,0
NEWS_02014,3
NEWS_02015,0
NEWS_02016,3
NEWS_02017,4
NEWS_02018,2
NEWS_02019,4
NEWS_02020,3
NEWS_02021,2
NEWS_02022,2
NEWS_02023,1
NEWS_02024,0
NEWS_02025,3
NEWS_02026,0
NEWS_02027,2
NEWS_02028,4
NEWS_02029,0
NEWS_02030,3
NEWS_02031,2
NEWS_02032,4
NEWS_02033,5
NEWS_02034,2
NEWS_02035,3
NEWS_02036,1
NEWS_02037,0
NEWS_02038,0
NEWS_02039,3
NEWS_02040,2
NEWS_02041,4
NEWS_02042,4
NEWS_02043,2
NEWS_02044,4
NEWS_02045,0
NEWS_02046,5
NEWS_02047,3
NEWS_02048,3
NEWS_02049,3
NEWS_02050,4
NEWS_02051,3
NEWS_02052,4
NEWS_02053,1
NEWS_02054,3
NEWS_02055,3
NEWS_02056,4
NEWS_02057,0
NEWS_02058,4
NEWS_02059,4
NEWS_02060,4
NEWS_02061,4
NEWS_02062,4
NEWS_02063,1
NEWS_02064,4
NEWS_02065,4
NEWS_02066,2
NEWS_02067,3
NEWS_02068,4
NEWS_02069,4
NEWS_02070,4
NEWS_02071,0
NEWS_02072,5
NEWS_02073,3
NEWS_02074,5
NEWS_02075,0
NEWS_02076,5
NEWS_02077,2
NEWS_02078,0
NEWS_02079,2
NEWS_02080,0
NEWS_02081,3
NEWS_02082,5
NEWS_02083,3
NEWS_02084,2
NEWS_02085,3
NEWS_02086,5
NEWS_02087,4
NEWS_02088,3
NEWS_02089,2
NEWS_02090,0
NEWS_02091,0
NEWS_02092,2
NEWS_02093,2
NEWS_02094,4
NEWS_02095,2
NEWS_02096,1
NEWS_02097,3
NEWS_02098,4
NEWS_02099,1
NEWS_02100,2
NEWS_02101,2
NEWS_02102,3
NEWS_02103,4
NEWS_02104,4
NEWS_02105,3
NEWS_02106,1
NEWS_02107,5
NEWS_02108,0
NEWS_02109,5
NEWS_02110,3
NEWS_02111,0
NEWS_02112,0
NEWS_02113,1
NEWS_02114,0
NEWS_02115,3
NEWS_02116,0
NEWS_02117,1
NEWS_02118,3
NEWS_02119,4
NEWS_02120,0
NEWS_02121,0
NEWS_02122,1
NEWS_02123,2
NEWS_02124,4
NEWS_02125,0
NEWS_02126,2
NEWS_02127,0
NEWS_02128,2
NEWS_02129,0
NEWS_02130,3
NEWS_02131,0
NEWS_02132,4
NEWS_02133,3
NEWS_02134,3
NEWS_02135,0
NEWS_02136,0
NEWS_02137,0
NEWS_02138,3
NEWS_02139,3
NEWS_02140,1
NEWS_02141,3
NEWS_02142,0
NEWS_02143,4
NEWS_02144,1
NEWS_02145,3
NEWS_02146,1
NEWS_02147,3
NEWS_02148,0
NEWS_02149,3
NEWS_02150,1
NEWS_02151,4
NEWS_02152,3
NEWS_02153,3
NEWS_02154,3
NEWS_02155,0
NEWS_02156,5
NEWS_02157,3
NEWS_02158,3
NEWS_02159,2
NEWS_02160,0
NEWS_02161,4
NEWS_02162,0
NEWS_02163,3
NEWS_02164,2
NEWS_02165,3
NEWS_02166,3
NEWS_02167,4
NEWS_02168,3
NEWS_02169,1
NEWS_02170,4
NEWS_02171,3
NEWS_02172,3
NEWS_02173,2
NEWS_02174,2
NEWS_02175,0
NEWS_02176,4
NEWS_02177,3
NEWS_02178,0
NEWS_02179,2
NEWS_02180,4
NEWS_02181,2
NEWS_02182,4
NEWS_02183,2
NEWS_02184,2
NEWS_02185,4
NEWS_02186,0
NEWS_02187,1
NEWS_02188,0
NEWS_02189,0
NEWS_02190,0
NEWS_02191,0
NEWS_02192,5
NEWS_02193,3
NEWS_02194,5
NEWS_02195,2
NEWS_02196,3
NEWS_02197,3
NEWS_02198,3
NEWS_02199,4
NEWS_02200,1
NEWS_02201,4
NEWS_02202,0
NEWS_02203,1
NEWS_02204,2
NEWS_02205,3
NEWS_02206,0
NEWS_02207,0
NEWS_02208,0
NEWS_02209,0
NEWS_02210,4
NEWS_02211,3
NEWS_02212,2
NEWS_02213,0
NEWS_02214,4
NEWS_02215,4
NEWS_02216,5
NEWS_02217,3
NEWS_02218,2
NEWS_02219,2
NEWS_02220,3
NEWS_02221,2
NEWS_02222,3
NEWS_02223,3
NEWS_02224,4
NEWS_02225,1
NEWS_02226,2
NEWS_02227,2
NEWS_02228,4
NEWS_02229,5
NEWS_02230,5
NEWS_02231,4
NEWS_02232,4
NEWS_02233,4
NEWS_02234,2
NEWS_02235,0
NEWS_02236,1
NEWS_02237,3
NEWS_02238,2
NEWS_02239,3
NEWS_02240,4
NEWS_02241,3
NEWS_02242,3
NEWS_02243,5
NEWS_02244,5
NEWS_02245,0
NEWS_02246,2
NEWS_02247,2
NEWS_02248,5
NEWS_02249,5
NEWS_02250,4
NEWS_02251,4
NEWS_02252,0
NEWS_02253,0
NEWS_02254,1
NEWS_02255,3
NEWS_02256,3
NEWS_02257,3
NEWS_02258,3
NEWS_02259,3
NEWS_02260,4
NEWS_02261,2
NEWS_02262,4
NEWS_02263,4
NEWS_02264,5
NEWS_02265,0
NEWS_02266,0
NEWS_02267,0
NEWS_02268,2
NEWS_02269,5
NEWS_02270,0
NEWS_02271,0
NEWS_02272,2
NEWS_02273,3
NEWS_02274,5
NEWS_02275,4
NEWS_02276,2
NEWS_02277,1
NEWS_02278,4
NEWS_02279,1
NEWS_02280,0
NEWS_02281,4
NEWS_02282,0
NEWS_02283,5
NEWS_02284,2
NEWS_02285,0
NEWS_02286,1
NEWS_02287,0
NEWS_02288,2
NEWS_02289,0
NEWS_02290,3
NEWS_02291,0
NEWS_02292,5
NEWS_02293,4
NEWS_02294,4
NEWS_02295,1
NEWS_02296,4
NEWS_02297,4
NEWS_02298,0
NEWS_02299,5
NEWS_02300,5
NEWS_02301,0
NEWS_02302,1
NEWS_02303,1
NEWS_02304,1
NEWS_02305,4
NEWS_02306,3
NEWS_02307,3
NEWS_02308,0
NEWS_02309,1
NEWS_02310,0
NEWS_02311,0
NEWS_02312,0
NEWS_02313,0
NEWS_02314,0
NEWS_02315,2
NEWS_02316,4
NEWS_02317,1
NEWS_02318,3
NEWS_02319,2
NEWS_02320,3
NEWS_02321,4
NEWS_02322,3
NEWS_02323,2
NEWS_02324,4
NEWS_02325,0
NEWS_02326,4
NEWS_02327,0
NEWS_02328,4
NEWS_02329,1
NEWS_02330,0
NEWS_02331,1
NEWS_02332,0
NEWS_02333,0
NEWS_02334,3
NEWS_02335,2
NEWS_02336,5
NEWS_02337,3
NEWS_02338,3
NEWS_02339,1
NEWS_02340,3
NEWS_02341,3
NEWS_02342,4
NEWS_02343,0
NEWS_02344,2
NEWS_02345,3
NEWS_02346,0
NEWS_02347,4
NEWS_02348,2
NEWS_02349,3
NEWS_02350,2
NEWS_02351,1
NEWS_02352,3
NEWS_02353,2
NEWS_02354,3
NEWS_02355,0
NEWS_02356,4
NEWS_02357,3
NEWS_02358,0
NEWS_02359,2
NEWS_02360,0
NEWS_02361,1
NEWS_02362,0
NEWS_02363,4
NEWS_02364,0
NEWS_02365,0
NEWS_02366,3
NEWS_02367,4
NEWS_02368,4
NEWS_02369,0
NEWS_02370,1
NEWS_02371,3
NEWS_02372,4
NEWS_02373,2
NEWS_02374,1
NEWS_02375,5
NEWS_02376,4
NEWS_02377,3
NEWS_02378,0
NEWS_02379,3
NEWS_02380,2
NEWS_02381,4
NEWS_02382,5
NEWS_02383,2
NEWS_02384,3
NEWS_02385,3
NEWS_02386,2
NEWS_02387,5
NEWS_02388,2
NEWS_02389,3
NEWS_02390,0
NEWS_02391,4
NEWS_02392,0
NEWS_02393,4
NEWS_02394,0
NEWS_02395,2
NEWS_02396,2
NEWS_02397,3
NEWS_02398,1
NEWS_02399,4
NEWS_02400,0
NEWS_02401,0
NEWS_02402,4
NEWS_02403,2
NEWS_02404,1
NEWS_02405,1
NEWS_02406,2
NEWS_02407,0
NEWS_02408,1
NEWS_02409,4
NEWS_02410,3
NEWS_02411,3
NEWS_02412,4
NEWS_02413,3
NEWS_02414,5
NEWS_02415,1
NEWS_02416,4
NEWS_02417,4
NEWS_02418,4
NEWS_02419,2
NEWS_02420,3
NEWS_02421,2
NEWS_02422,0
NEWS_02423,3
NEWS_02424,2
NEWS_02425,3
NEWS_02426,0
NEWS_02427,0
NEWS_02428,3
NEWS_02429,3
NEWS_02430,0
NEWS_02431,0
NEWS_02432,4
NEWS_02433,3
NEWS_02434,0
NEWS_02435,0
NEWS_02436,3
NEWS_02437,3
NEWS_02438,0
NEWS_02439,0
NEWS_02440,4
NEWS_02441,2
NEWS_02442,4
NEWS_02443,3
NEWS_02444,3
NEWS_02445,2
NEWS_02446,4
NEWS_02447,0
NEWS_02448,4
NEWS_02449,4
NEWS_02450,2
NEWS_02451,0
NEWS_02452,1
NEWS_02453,1
NEWS_02454,0
NEWS_02455,2
NEWS_02456,5
NEWS_02457,4
NEWS_02458,0
NEWS_02459,4
NEWS_02460,3
NEWS_02461,1
NEWS_02462,1
NEWS_02463,0
NEWS_02464,1
NEWS_02465,0
NEWS_02466,2
NEWS_02467,4
NEWS_02468,1
NEWS_02469,1
NEWS_02470,4
NEWS_02471,4
NEWS_02472,2
NEWS_02473,1
NEWS_02474,4
NEWS_02475,0
NEWS_02476,2
NEWS_02477,3
NEWS_02478,4
NEWS_02479,1
NEWS_02480,1
NEWS_02481,2
NEWS_02482,3
NEWS_02483,0
NEWS_02484,4
NEWS_02485,2
NEWS_02486,0
NEWS_02487,3
NEWS_02488,0
NEWS_02489,2
NEWS_02490,2
NEWS_02491,3
NEWS_02492,4
NEWS_02493,4
NEWS_02494,2
NEWS_02495,4
NEWS_02496,4
NEWS_02497,2
NEWS_02498,2
NEWS_02499,3
NEWS_02500,2
NEWS_02501,0
NEWS_02502,4
NEWS_02503,4
NEWS_02504,4
NEWS_02505,0
NEWS_02506,3
NEWS_02507,0
NEWS_02508,0
NEWS_02509,4
NEWS_02510,3
NEWS_02511,0
NEWS_02512,3
NEWS_02513,3
NEWS_02514,0
NEWS_02515,5
NEWS_02516,0
NEWS_02517,2
NEWS_02518,2
NEWS_02519,3
NEWS_02520,4
NEWS_02521,0
NEWS_02522,4
NEWS_02523,3
NEWS_02524,4
NEWS_02525,3
NEWS_02526,4
NEWS_02527,0
NEWS_02528,0
NEWS_02529,1
NEWS_02530,2
NEWS_02531,4
NEWS_02532,3
NEWS_02533,3
NEWS_02534,2
NEWS_02535,1
NEWS_02536,3
NEWS_02537,0
NEWS_02538,3
NEWS_02539,2
NEWS_02540,0
NEWS_02541,3
NEWS_02542,0
NEWS_02543,3
NEWS_02544,1
NEWS_02545,3
NEWS_02546,3
NEWS_02547,3
NEWS_02548,0
NEWS_02549,4
NEWS_02550,2
NEWS_02551,0
NEWS_02552,1
NEWS_02553,2
NEWS_02554,3
NEWS_02555,2
NEWS_02556,4
NEWS_02557,2
NEWS_02558,2
NEWS_02559,4
NEWS_02560,0
NEWS_02561,4
NEWS_02562,0
NEWS_02563,0
NEWS_02564,2
NEWS_02565,4
NEWS_02566,4
NEWS_02567,3
NEWS_02568,3
NEWS_02569,3
NEWS_02570,2
NEWS_02571,2
NEWS_02572,1
NEWS_02573,3
NEWS_02574,3
NEWS_02575,0
NEWS_02576,1
NEWS_02577,4
NEWS_02578,0
NEWS_02579,4
NEWS_02580,3
NEWS_02581,4
NEWS_02582,2
NEWS_02583,4
NEWS_02584,5
NEWS_02585,4
NEWS_02586,5
NEWS_02587,0
NEWS_02588,0
NEWS_02589,3
NEWS_02590,2
NEWS_02591,1
NEWS_02592,4
NEWS_02593,3
NEWS_02594,2
NEWS_02595,0
NEWS_02596,4
NEWS_02597,2
NEWS_02598,3
NEWS_02599,0
NEWS_02600,0
NEWS_02601,2
NEWS_02602,4
NEWS_02603,3
NEWS_02604,3
NEWS_02605,0
NEWS_02606,3
NEWS_02607,4
NEWS_02608,4
NEWS_02609,0
NEWS_02610,3
NEWS_02611,3
NEWS_02612,1
NEWS_02613,2
NEWS_02614,3
NEWS_02615,0
NEWS_02616,3
NEWS_02617,0
NEWS_02618,0
NEWS_02619,1
NEWS_02620,4
NEWS_02621,3
NEWS_02622,0
NEWS_02623,3
NEWS_02624,2
NEWS_02625,1
NEWS_02626,4
NEWS_02627,4
NEWS_02628,2
NEWS_02629,0
NEWS_02630,1
NEWS_02631,0
NEWS_02632,0
NEWS_02633,3
NEWS_02634,2
NEWS_02635,2
NEWS_02636,3
NEWS_02637,1
NEWS_02638,3
NEWS_02639,1
NEWS_02640,2
NEWS_02641,4
NEWS_02642,3
NEWS_02643,2
NEWS_02644,3
NEWS_02645,0
NEWS_02646,4
NEWS_02647,5
NEWS_02648,3
NEWS_02649,0
NEWS_02650,3
NEWS_02651,5
NEWS_02652,0
NEWS_02653,3
NEWS_02654,0
NEWS_02655,2
NEWS_02656,2
NEWS_02657,3
NEWS_02658,2
NEWS_02659,4
NEWS_02660,0
NEWS_02661,4
NEWS_02662,3
NEWS_02663,0
NEWS_02664,0
NEWS_02665,4
NEWS_02666,5
NEWS_02667,1
NEWS_02668,2
NEWS_02669,3
NEWS_02670,2
NEWS_02671,4
NEWS_02672,2
NEWS_02673,4
NEWS_02674,3
NEWS_02675,1
NEWS_02676,3
NEWS_02677,0
NEWS_02678,1
NEWS_02679,4
NEWS_02680,3
NEWS_02681,3
NEWS_02682,1
NEWS_02683,0
NEWS_02684,4
NEWS_02685,0
NEWS_02686,4
NEWS_02687,0
NEWS_02688,4
NEWS_02689,1
NEWS_02690,2
NEWS_02691,3
NEWS_02692,4
NEWS_02693,0
NEWS_02694,0
NEWS_02695,1
NEWS_02696,2
NEWS_02697,0
NEWS_02698,4
NEWS_02699,0
NEWS_02700,2
NEWS_02701,0
NEWS_02702,4
NEWS_02703,3
NEWS_02704,0
NEWS_02705,3
NEWS_02706,0
NEWS_02707,2
NEWS_02708,1
NEWS_02709,4
NEWS_02710,3
NEWS_02711,2
NEWS_02712,2
NEWS_02713,1
NEWS_02714,4
NEWS_02715,4
NEWS_02716,4
NEWS_02717,1
NEWS_02718,0
NEWS_02719,3
NEWS_02720,0
NEWS_02721,0
NEWS_02722,0
NEWS_02723,3
NEWS_02724,0
NEWS_02725,0
NEWS_02726,2
NEWS_02727,0
NEWS_02728,3
NEWS_02729,3
NEWS_02730,2
NEWS_02731,4
NEWS_02732,1
NEWS_02733,2
NEWS_02734,0
NEWS_02735,0
NEWS_02736,0
NEWS_02737,2
NEWS_02738,0
NEWS_02739,5
NEWS_02740,4
NEWS_02741,2
NEWS_02742,4
NEWS_02743,2
NEWS_02744,3
NEWS_02745,1
NEWS_02746,0
NEWS_02747,1
NEWS_02748,3
NEWS_02749,4
NEWS_02750,4
NEWS_02751,1
NEWS_02752,3
NEWS_02753,0
NEWS_02754,3
NEWS_02755,3
NEWS_02756,3
NEWS_02757,2
NEWS_02758,0
NEWS_02759,3
NEWS_02760,3
NEWS_02761,5
NEWS_02762,1
NEWS_02763,4
NEWS_02764,0
NEWS_02765,4
NEWS_02766,2
NEWS_02767,2
NEWS_02768,3
NEWS_02769,0
NEWS_02770,3
NEWS_02771,2
NEWS_02772,2
NEWS_02773,3
NEWS_02774,0
NEWS_02775,4
NEWS_02776,3
NEWS_02777,0
NEWS_02778,3
NEWS_02779,4
NEWS_02780,2
NEWS_02781,0
NEWS_02782,2
NEWS_02783,3
NEWS_02784,2
NEWS_02785,0
NEWS_02786,0
NEWS_02787,4
NEWS_02788,4
NEWS_02789,3
NEWS_02790,1
NEWS_02791,0
NEWS_02792,0
NEWS_02793,2
NEWS_02794,5
NEWS_02795,1
NEWS_02796,2
NEWS_02797,4
